Logging to ./baseline_seed_data/bipedalwalker/
---------------------------------
| rollout/           |          |
|    value_loss           | 4.95        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 983        |
|    ep_rew_mean          | 217        |
| time/                   |            |
|    fps                  | 478        |
|    iterations           | 398        |
|    time_elapsed         | 1701       |
|    total_timesteps      | 815104     |
| train/                  |            |
|    approx_kl            | 0.02522558 |
|    clip_fraction        | 0.298      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.53      |
|    explained_variance   | 0.0853     |
|    learning_rate        | 0.0003     |
|    loss                 | 6.28       |
|    n_updates            | 3970       |
|    policy_gradient_loss | -0.00441   |
|    std                  | 0.367      |
|    value_loss           | 5.25       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 983         |
|    ep_rew_mean          | 217         |
| time/                   |             |
|    fps                  | 478         |
|    iterations           | 399         |
|    time_elapsed         | 1706        |
|    total_timesteps      | 817152      |
| train/                  |             |
|    approx_kl            | 0.009242745 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.01        |
|    n_updates            | 3980        |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.366       |
|    value_loss           | 24.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 962         |
|    ep_rew_mean          | 209         |
| time/                   |             |
|    fps                  | 478         |
|    iterations           | 400         |
|    time_elapsed         | 1710        |
|    total_timesteps      | 819200      |
| train/                  |             |
|    approx_kl            | 0.034361742 |
|    clip_fraction        | 0.295       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | -0.422      |
|    learning_rate        | 0.0003      |
|    loss                 | 4.05        |
|    n_updates            | 3990        |
|    policy_gradient_loss | -0.00477    |
|    std                  | 0.367       |
|    value_loss           | 3.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 965         |
|    ep_rew_mean          | 210         |
| time/                   |             |
|    fps                  | 478         |
|    iterations           | 401         |
|    time_elapsed         | 1714        |
|    total_timesteps      | 821248      |
| train/                  |             |
|    approx_kl            | 0.012453425 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.3        |
|    n_updates            | 4000        |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.367       |
|    value_loss           | 32          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 959         |
|    ep_rew_mean          | 208         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 402         |
|    time_elapsed         | 1718        |
|    total_timesteps      | 823296      |
| train/                  |             |
|    approx_kl            | 0.023798421 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.77        |
|    n_updates            | 4010        |
|    policy_gradient_loss | -0.00472    |
|    std                  | 0.367       |
|    value_loss           | 13.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 961         |
|    ep_rew_mean          | 209         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 403         |
|    time_elapsed         | 1722        |
|    total_timesteps      | 825344      |
| train/                  |             |
|    approx_kl            | 0.013949695 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.909       |
|    learning_rate        | 0.0003      |
|    loss                 | 38.9        |
|    n_updates            | 4020        |
|    policy_gradient_loss | -0.00781    |
|    std                  | 0.365       |
|    value_loss           | 25.9        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 967        |
|    ep_rew_mean          | 212        |
| time/                   |            |
|    fps                  | 479        |
|    iterations           | 404        |
|    time_elapsed         | 1726       |
|    total_timesteps      | 827392     |
| train/                  |            |
|    approx_kl            | 0.01742022 |
|    clip_fraction        | 0.202      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 0.87       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.26       |
|    n_updates            | 4030       |
|    policy_gradient_loss | -0.0147    |
|    std                  | 0.364      |
|    value_loss           | 9.57       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 965       |
|    ep_rew_mean          | 212       |
| time/                   |           |
|    fps                  | 479       |
|    iterations           | 405       |
|    time_elapsed         | 1731      |
|    total_timesteps      | 829440    |
| train/                  |           |
|    approx_kl            | 0.0381508 |
|    clip_fraction        | 0.345     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.49     |
|    explained_variance   | -0.471    |
|    learning_rate        | 0.0003    |
|    loss                 | 0.649     |
|    n_updates            | 4040      |
|    policy_gradient_loss | -0.00665  |
|    std                  | 0.364     |
|    value_loss           | 5.2       |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 964         |
|    ep_rew_mean          | 212         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 406         |
|    time_elapsed         | 1734        |
|    total_timesteps      | 831488      |
| train/                  |             |
|    approx_kl            | 0.032256663 |
|    clip_fraction        | 0.357       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.5        |
|    explained_variance   | -0.0168     |
|    learning_rate        | 0.0003      |
|    loss                 | 1.5         |
|    n_updates            | 4050        |
|    policy_gradient_loss | -0.00357    |
|    std                  | 0.365       |
|    value_loss           | 4.86        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 958        |
|    ep_rew_mean          | 209        |
| time/                   |            |
|    fps                  | 479        |
|    iterations           | 407        |
|    time_elapsed         | 1738       |
|    total_timesteps      | 833536     |
| train/                  |            |
|    approx_kl            | 0.03773521 |
|    clip_fraction        | 0.313      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.087      |
|    learning_rate        | 0.0003     |
|    loss                 | 5.41       |
|    n_updates            | 4060       |
|    policy_gradient_loss | -0.00472   |
|    std                  | 0.364      |
|    value_loss           | 2.28       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 958         |
|    ep_rew_mean          | 209         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 408         |
|    time_elapsed         | 1743        |
|    total_timesteps      | 835584      |
| train/                  |             |
|    approx_kl            | 0.020893918 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.5        |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.93        |
|    n_updates            | 4070        |
|    policy_gradient_loss | -0.0121     |
|    std                  | 0.364       |
|    value_loss           | 7.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 959         |
|    ep_rew_mean          | 208         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 409         |
|    time_elapsed         | 1747        |
|    total_timesteps      | 837632      |
| train/                  |             |
|    approx_kl            | 0.024467735 |
|    clip_fraction        | 0.284       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.84        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.72        |
|    n_updates            | 4080        |
|    policy_gradient_loss | -0.00835    |
|    std                  | 0.365       |
|    value_loss           | 4.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 958         |
|    ep_rew_mean          | 206         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 410         |
|    time_elapsed         | 1750        |
|    total_timesteps      | 839680      |
| train/                  |             |
|    approx_kl            | 0.025338754 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.82        |
|    n_updates            | 4090        |
|    policy_gradient_loss | -0.00861    |
|    std                  | 0.37        |
|    value_loss           | 3.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 958         |
|    ep_rew_mean          | 206         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 411         |
|    time_elapsed         | 1755        |
|    total_timesteps      | 841728      |
| train/                  |             |
|    approx_kl            | 0.017374838 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 4100        |
|    policy_gradient_loss | -0.0074     |
|    std                  | 0.37        |
|    value_loss           | 8.08        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 960        |
|    ep_rew_mean          | 206        |
| time/                   |            |
|    fps                  | 479        |
|    iterations           | 412        |
|    time_elapsed         | 1759       |
|    total_timesteps      | 843776     |
| train/                  |            |
|    approx_kl            | 0.03231764 |
|    clip_fraction        | 0.32       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.57      |
|    explained_variance   | -0.0603    |
|    learning_rate        | 0.0003     |
|    loss                 | 3.81       |
|    n_updates            | 4110       |
|    policy_gradient_loss | -0.0117    |
|    std                  | 0.37       |
|    value_loss           | 5.49       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 960         |
|    ep_rew_mean          | 206         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 413         |
|    time_elapsed         | 1763        |
|    total_timesteps      | 845824      |
| train/                  |             |
|    approx_kl            | 0.029350365 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | -0.0161     |
|    learning_rate        | 0.0003      |
|    loss                 | 3.67        |
|    n_updates            | 4120        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.369       |
|    value_loss           | 5.34        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 945         |
|    ep_rew_mean          | 201         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 414         |
|    time_elapsed         | 1767        |
|    total_timesteps      | 847872      |
| train/                  |             |
|    approx_kl            | 0.023701554 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.183       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.556       |
|    n_updates            | 4130        |
|    policy_gradient_loss | -0.00935    |
|    std                  | 0.368       |
|    value_loss           | 1.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 934         |
|    ep_rew_mean          | 197         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 415         |
|    time_elapsed         | 1772        |
|    total_timesteps      | 849920      |
| train/                  |             |
|    approx_kl            | 0.011131985 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.834       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.89        |
|    n_updates            | 4140        |
|    policy_gradient_loss | -0.00818    |
|    std                  | 0.369       |
|    value_loss           | 10          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 935         |
|    ep_rew_mean          | 197         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 416         |
|    time_elapsed         | 1775        |
|    total_timesteps      | 851968      |
| train/                  |             |
|    approx_kl            | 0.017851058 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.91        |
|    learning_rate        | 0.0003      |
|    loss                 | 3.92        |
|    n_updates            | 4150        |
|    policy_gradient_loss | -0.0142     |
|    std                  | 0.368       |
|    value_loss           | 12.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 929         |
|    ep_rew_mean          | 196         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 417         |
|    time_elapsed         | 1779        |
|    total_timesteps      | 854016      |
| train/                  |             |
|    approx_kl            | 0.024782542 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.259       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 4160        |
|    policy_gradient_loss | -0.00664    |
|    std                  | 0.371       |
|    value_loss           | 4.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 939         |
|    ep_rew_mean          | 200         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 418         |
|    time_elapsed         | 1783        |
|    total_timesteps      | 856064      |
| train/                  |             |
|    approx_kl            | 0.017827878 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.38        |
|    n_updates            | 4170        |
|    policy_gradient_loss | -0.00814    |
|    std                  | 0.371       |
|    value_loss           | 7.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 938         |
|    ep_rew_mean          | 200         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 419         |
|    time_elapsed         | 1788        |
|    total_timesteps      | 858112      |
| train/                  |             |
|    approx_kl            | 0.024209563 |
|    clip_fraction        | 0.301       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | 0.15        |
|    learning_rate        | 0.0003      |
|    loss                 | 8.63        |
|    n_updates            | 4180        |
|    policy_gradient_loss | -0.00941    |
|    std                  | 0.371       |
|    value_loss           | 4.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 948         |
|    ep_rew_mean          | 204         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 420         |
|    time_elapsed         | 1792        |
|    total_timesteps      | 860160      |
| train/                  |             |
|    approx_kl            | 0.020838711 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | 0.891       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.6         |
|    n_updates            | 4190        |
|    policy_gradient_loss | -0.0145     |
|    std                  | 0.37        |
|    value_loss           | 9.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 936         |
|    ep_rew_mean          | 200         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 421         |
|    time_elapsed         | 1795        |
|    total_timesteps      | 862208      |
| train/                  |             |
|    approx_kl            | 0.019163962 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.59       |
|    explained_variance   | 0.605       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.605       |
|    n_updates            | 4200        |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.373       |
|    value_loss           | 3.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 936         |
|    ep_rew_mean          | 200         |
| time/                   |             |
|    fps                  | 479         |
|    iterations           | 422         |
|    time_elapsed         | 1800        |
|    total_timesteps      | 864256      |
| train/                  |             |
|    approx_kl            | 0.018890247 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.87        |
|    n_updates            | 4210        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.371       |
|    value_loss           | 7.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 915         |
|    ep_rew_mean          | 192         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 423         |
|    time_elapsed         | 1804        |
|    total_timesteps      | 866304      |
| train/                  |             |
|    approx_kl            | 0.036009915 |
|    clip_fraction        | 0.325       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.58       |
|    explained_variance   | -0.118      |
|    learning_rate        | 0.0003      |
|    loss                 | 3           |
|    n_updates            | 4220        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.37        |
|    value_loss           | 5.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 897         |
|    ep_rew_mean          | 186         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 424         |
|    time_elapsed         | 1808        |
|    total_timesteps      | 868352      |
| train/                  |             |
|    approx_kl            | 0.009738427 |
|    clip_fraction        | 0.149       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.05        |
|    n_updates            | 4230        |
|    policy_gradient_loss | -0.0086     |
|    std                  | 0.37        |
|    value_loss           | 16          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 895         |
|    ep_rew_mean          | 185         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 425         |
|    time_elapsed         | 1812        |
|    total_timesteps      | 870400      |
| train/                  |             |
|    approx_kl            | 0.010294936 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.84        |
|    n_updates            | 4240        |
|    policy_gradient_loss | -0.00871    |
|    std                  | 0.369       |
|    value_loss           | 29.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 880         |
|    ep_rew_mean          | 180         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 426         |
|    time_elapsed         | 1816        |
|    total_timesteps      | 872448      |
| train/                  |             |
|    approx_kl            | 0.027808072 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.1         |
|    n_updates            | 4250        |
|    policy_gradient_loss | -0.00713    |
|    std                  | 0.368       |
|    value_loss           | 13.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 886         |
|    ep_rew_mean          | 182         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 427         |
|    time_elapsed         | 1820        |
|    total_timesteps      | 874496      |
| train/                  |             |
|    approx_kl            | 0.027418373 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.14        |
|    n_updates            | 4260        |
|    policy_gradient_loss | -0.00997    |
|    std                  | 0.366       |
|    value_loss           | 20.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 886         |
|    ep_rew_mean          | 182         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 428         |
|    time_elapsed         | 1824        |
|    total_timesteps      | 876544      |
| train/                  |             |
|    approx_kl            | 0.013702206 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.72        |
|    n_updates            | 4270        |
|    policy_gradient_loss | -0.00903    |
|    std                  | 0.365       |
|    value_loss           | 13.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 875         |
|    ep_rew_mean          | 178         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 429         |
|    time_elapsed         | 1829        |
|    total_timesteps      | 878592      |
| train/                  |             |
|    approx_kl            | 0.030625038 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.202       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.635       |
|    n_updates            | 4280        |
|    policy_gradient_loss | -0.00391    |
|    std                  | 0.369       |
|    value_loss           | 4.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 875         |
|    ep_rew_mean          | 178         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 430         |
|    time_elapsed         | 1832        |
|    total_timesteps      | 880640      |
| train/                  |             |
|    approx_kl            | 0.010117512 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.849       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.89        |
|    n_updates            | 4290        |
|    policy_gradient_loss | -0.00597    |
|    std                  | 0.369       |
|    value_loss           | 15.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 875         |
|    ep_rew_mean          | 178         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 431         |
|    time_elapsed         | 1836        |
|    total_timesteps      | 882688      |
| train/                  |             |
|    approx_kl            | 0.034826316 |
|    clip_fraction        | 0.345       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.131       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.204       |
|    n_updates            | 4300        |
|    policy_gradient_loss | -0.00678    |
|    std                  | 0.371       |
|    value_loss           | 2.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 874         |
|    ep_rew_mean          | 178         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 432         |
|    time_elapsed         | 1840        |
|    total_timesteps      | 884736      |
| train/                  |             |
|    approx_kl            | 0.021655636 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.507       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.28        |
|    n_updates            | 4310        |
|    policy_gradient_loss | -0.00753    |
|    std                  | 0.371       |
|    value_loss           | 3.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 873         |
|    ep_rew_mean          | 178         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 433         |
|    time_elapsed         | 1845        |
|    total_timesteps      | 886784      |
| train/                  |             |
|    approx_kl            | 0.029227328 |
|    clip_fraction        | 0.314       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.56       |
|    explained_variance   | 0.254       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.88        |
|    n_updates            | 4320        |
|    policy_gradient_loss | -0.014      |
|    std                  | 0.371       |
|    value_loss           | 4.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 875         |
|    ep_rew_mean          | 179         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 434         |
|    time_elapsed         | 1848        |
|    total_timesteps      | 888832      |
| train/                  |             |
|    approx_kl            | 0.023195125 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.23        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.09        |
|    n_updates            | 4330        |
|    policy_gradient_loss | -0.00915    |
|    std                  | 0.37        |
|    value_loss           | 4.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 875         |
|    ep_rew_mean          | 179         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 435         |
|    time_elapsed         | 1852        |
|    total_timesteps      | 890880      |
| train/                  |             |
|    approx_kl            | 0.028347036 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.0878      |
|    learning_rate        | 0.0003      |
|    loss                 | 2.35        |
|    n_updates            | 4340        |
|    policy_gradient_loss | -0.0122     |
|    std                  | 0.367       |
|    value_loss           | 5.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 867         |
|    ep_rew_mean          | 176         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 436         |
|    time_elapsed         | 1856        |
|    total_timesteps      | 892928      |
| train/                  |             |
|    approx_kl            | 0.022483755 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.206       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.823       |
|    n_updates            | 4350        |
|    policy_gradient_loss | -0.00593    |
|    std                  | 0.368       |
|    value_loss           | 4.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 875         |
|    ep_rew_mean          | 181         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 437         |
|    time_elapsed         | 1861        |
|    total_timesteps      | 894976      |
| train/                  |             |
|    approx_kl            | 0.024503578 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.47        |
|    n_updates            | 4360        |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.368       |
|    value_loss           | 4.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 864         |
|    ep_rew_mean          | 175         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 438         |
|    time_elapsed         | 1864        |
|    total_timesteps      | 897024      |
| train/                  |             |
|    approx_kl            | 0.029932305 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.0959      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.858       |
|    n_updates            | 4370        |
|    policy_gradient_loss | -0.0114     |
|    std                  | 0.364       |
|    value_loss           | 5.86        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 864          |
|    ep_rew_mean          | 175          |
| time/                   |              |
|    fps                  | 481          |
|    iterations           | 439          |
|    time_elapsed         | 1868         |
|    total_timesteps      | 899072       |
| train/                  |              |
|    approx_kl            | 0.0122768385 |
|    clip_fraction        | 0.171        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.49        |
|    explained_variance   | 0.93         |
|    learning_rate        | 0.0003       |
|    loss                 | 4.97         |
|    n_updates            | 4380         |
|    policy_gradient_loss | -0.014       |
|    std                  | 0.365        |
|    value_loss           | 8.15         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 867         |
|    ep_rew_mean          | 176         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 440         |
|    time_elapsed         | 1874        |
|    total_timesteps      | 901120      |
| train/                  |             |
|    approx_kl            | 0.024947971 |
|    clip_fraction        | 0.307       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.48       |
|    explained_variance   | 0.162       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.07        |
|    n_updates            | 4390        |
|    policy_gradient_loss | -0.00823    |
|    std                  | 0.363       |
|    value_loss           | 5.24        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 880         |
|    ep_rew_mean          | 182         |
| time/                   |             |
|    fps                  | 480         |
|    iterations           | 441         |
|    time_elapsed         | 1878        |
|    total_timesteps      | 903168      |
| train/                  |             |
|    approx_kl            | 0.016083576 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.46       |
|    explained_variance   | 0.918       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.41        |
|    n_updates            | 4400        |
|    policy_gradient_loss | -0.00956    |
|    std                  | 0.363       |
|    value_loss           | 31.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 879         |
|    ep_rew_mean          | 179         |
| time/                   |             |
|    fps                  | 481         |
|    iterations           | 442         |
|    time_elapsed         | 1881        |
|    total_timesteps      | 905216      |
| train/                  |             |
|    approx_kl            | 0.023934716 |
|    clip_fraction        | 0.306       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.46       |
|    explained_variance   | 0.164       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.165       |
|    n_updates            | 4410        |
